runnum,evnum,HALLA_p
13459,3183357,5964.57
13459,3205109,5964.57
13459,3226621,5964.59
13459,3230666,5964.59
13459,3230895,5964.61
13459,3231178,5964.61
13459,3231505,5965.54
13459,3232089,5965.54
13459,3232395,5965.54
13459,3232675,5965.54
13459,3232909,5965.54
13459,3233192,5965.54
13459,3234682,5965.54
13459,3252654,5965.54
13459,3272942,5965.54
13459,3293874,5965.54
13459,3315492,5964.12
13459,3336897,5964.12
13459,3358581,5964.67
13459,3380523,5964.67
13459,3402176,5964.62
13459,3424101,5964.62
13459,3445605,5964.6
13459,3467455,5964.6
13459,3489111,5964.6
13459,3510997,5964.57
13459,3532872,5964.57
13459,3554688,5964.46
13459,3576378,5964.46
13459,3598378,5964.6
13459,3620481,5964.6
13459,3642102,5964.55
13459,3663919,5964.55
13459,3685688,5964.55
13459,3707582,5964.58
13459,3729225,5964.58
13459,3750959,5964.6
13459,3772852,5964.6
13459,3794901,5964.6
13459,3816771,5964.6
13459,3838597,5964.59
13459,3860664,5964.59
13459,3882610,5964.59
13459,3904570,5964.55
13459,3926698,5964.55
13459,3948644,5964.5
13459,3970742,5964.5
13459,3992784,5964.61
13459,4014890,5964.61
13459,4036907,5964.5
13459,4058676,5964.5
13459,4080567,5964.5
13459,4102581,5964.55
13459,4124460,5964.55
13459,4146482,5964.56
13459,4168500,5964.56
13459,4190267,5964.6
13459,4212164,5964.6
13459,4234249,5964.63
13459,4256170,5964.63
13459,4278207,5964.63
13459,4300114,5964.54
13459,4321992,5964.54
13459,4333230,5964.45
13459,4333524,5964.45
13459,4333873,5965.54
13459,4334161,5965.54
13459,4334449,5965.54
13459,4334735,5965.54
13459,4342575,5965.54
13459,4362465,5965.54
13459,4383405,5965.54
13459,4404388,5964.23
13459,4425791,5964.23
13459,4447419,5964.87
13459,4468894,5964.87
13459,4490541,5964.87
13459,4512540,5964.62
13459,4534574,5964.62
13459,4556591,5964.59
13459,4578336,5964.59
13459,4600269,5964.54
13459,4621984,5964.54
13459,4643859,5964.61
13459,4665545,5964.61
13459,4688046,5964.61
13459,4709912,5964.48
13459,4732007,5964.48
13459,4754773,5964.61
13459,4777110,5964.61
13459,4799427,5964.6
13459,4821948,5964.6
13459,4843950,5964.56
13459,4866482,5964.56
13459,4888604,5964.56
13459,4910549,5964.55
13459,4932510,5964.55
13459,4954278,5964.66
13459,4958392,5964.66
13459,4958612,5965.54
13459,4958911,5965.54
13459,4959201,5965.54
13459,4962361,5965.54
13459,4981831,5965.54
13459,5003051,5965.54
13459,5024329,5965.54
13459,5046222,5964.21
13459,5067968,5964.21
13459,5089196,5964.58
13459,5110582,5964.58
13459,5131844,5964.58
13459,5153377,5964.55
13459,5174902,5964.55
13459,5196421,5964.66
13459,5217981,5964.66
13459,5240104,5964.58
13459,5261938,5964.58
13459,5283897,5964.65
13459,5305659,5964.65
13459,5327550,5964.65
13459,5349691,5964.54
13459,5371682,5964.54
13459,5393575,5964.58
13459,5415147,5964.58
13459,5437104,5964.64
13459,5458885,5964.64
13459,5480492,5964.57
13459,5502278,5964.57
13459,5524024,5964.57
13459,5546039,5964.59
13459,5567866,5964.59
13459,5589812,5964.59
13459,5611699,5964.59
13459,5633802,5964.66
13459,5655345,5964.66
13459,5677170,5964.66
13459,5699013,5964.64
13459,5721150,5964.64
13459,5743150,5964.59
13459,5764917,5964.59
13459,5773772,5964.67
13459,5773995,5964.67
13459,5774301,5965.54
13459,5774589,5965.54
13459,5788677,5965.54
13459,5809812,5965.54
13459,5831487,5965.54
13459,5853321,5964.54
13459,5875128,5964.54
13459,5897190,5964.65
13459,5919218,5964.65
13459,5941314,5964.68
13459,5963265,5964.68
13459,5985288,5964.68
13459,6007050,5964.63
13459,6028928,5964.63
13459,6050688,5964.6
13459,6072928,5964.6
13459,6095093,5964.6
13459,6116984,5964.6
