runnum,evnum,HALLA_p
11998,522733,7906.38
11998,544745,7906.38
11998,573215,7907.71
11998,578456,7907.71
11998,578612,7907.53
11998,578779,7907.53
11998,578948,7907.53
11998,579108,7906.38
11998,579276,7906.38
11998,579462,7906.38
11998,579596,7906.38
11998,579762,7906.38
11998,579926,7906.38
11998,580092,7906.38
11998,580252,7906.38
11998,580406,7906.38
11998,580593,7906.38
11998,580767,7906.38
11998,580862,7906.38
11998,581048,7906.38
11998,581202,7906.38
11998,581378,7906.38
11998,581542,7906.38
11998,582730,7906.38
11998,597086,7906.38
11998,625361,7906.38
11998,653781,7906.38
11998,682351,7906.45
11998,710466,7906.45
11998,739677,7908.2
11998,769113,7908.2
11998,798403,7908.2
11998,827745,7907.45
11998,857297,7907.45
11998,6791,7907.34
11998,36105,7907.23
11998,65265,7907.23
11998,94796,7907.23
11998,124682,7907.4
11998,154215,7907.4
11998,183314,7907.5
11998,212570,7907.5
11998,242030,7907.05
11998,271731,7907.05
11998,301193,7907.28
11998,330544,7907.28
11998,360297,7907.28
11998,390084,7907.43
11998,419318,7907.43
11998,448615,7907.56
11998,478441,7907.56
11998,507763,7907.14
11998,537089,7907.14
11998,566544,7907.19
11998,595850,7907.19
11998,625509,7907.19
11998,655042,7907.21
11998,684294,7907.21
11998,713745,7907.54
11998,743367,7907.54
11998,773312,7907.32
11998,802950,7907.32
11998,832645,7907.33
11998,861956,7907.33
11998,891548,7907.33
11998,920939,7907.37
11998,950511,7907.37
11998,18483,7907.28
11998,48491,7907.28
11998,78217,7907.26
11998,107810,7907.26
11998,137093,7907.4
11998,166380,7907.4
11998,196271,7907.4
11998,225629,7907.08
11998,254848,7907.08
11998,284028,7907.39
11998,313616,7907.39
11998,343032,7907.32
11998,372942,7907.32
11998,383045,7907.34
11998,383169,7907.34
11998,383354,7907.34
11998,383527,7906.38
11998,383644,7906.38
11998,383831,7906.38
11998,383982,7906.38
11998,384167,7906.38
11998,384755,7906.38
11998,398843,7906.38
11998,425866,7906.38
11998,454132,7906.38
11998,482821,7904.9
11998,512314,7904.9
11998,541448,7907.35
11998,571128,7907.35
11998,600435,7907.52
11998,629440,7907.52
11998,658382,7907.11
11998,687719,7907.11
11999,60523,7907.98
11999,88919,7907.64
11999,117463,7907.64
11999,146088,7907.73
11999,175077,7907.73
11999,203637,7907.73
11999,232682,7907.63
11999,261740,7907.63
11999,291539,7907.55
11999,320927,7907.55
11999,337149,7907.48
11999,337311,7907.48
11999,337473,7907.48
11999,337613,7906.38
11999,337774,7906.38
11999,341559,7906.38
11999,363581,7906.38
11999,392274,7907.56
11999,421745,7907.56
11999,451155,7907.45
11999,479816,7907.45
11999,508736,7907.45
11999,537834,7907.4
11999,567109,7907.4
11999,596743,7907.51
11999,626152,7907.51
11999,655460,7907.52
11999,685289,7907.52
11999,714929,7907.47
11999,744531,7907.47
11999,773970,7907.47
11999,803385,7907.3
11999,832938,7907.3
11999,862309,7907.36
11999,892075,7907.36
11999,921556,7907.36
11999,950738,7907.36
11999,25056,7907.36
11999,54734,7907.36
11999,84029,7907.36
11999,113511,7907.36
11999,138558,7907.36
11999,138736,7907.31
11999,138909,7907.31
11999,139074,7906.38
11999,139186,7906.38
11999,139357,7906.38
11999,139513,7906.38
11999,139686,7906.38
11999,139849,7906.38
11999,140007,7906.38
11999,140179,7906.38
11999,140365,7906.38
11999,140496,7906.38
11999,140670,7906.38
11999,140854,7906.38
11999,150739,7906.38
11999,177112,7906.38
11999,206158,7907.2
11999,234732,7907.2
11999,263758,7907.27
11999,292706,7907.27
11999,309865,7907.41
11999,310004,7907.41
11999,310178,7907.41
11999,315112,7906.38
11999,340579,7906.38
11999,368522,7907.26
11999,397301,7907.26
11999,426599,7905.97
11999,456121,7905.97
11999,485748,7905.48
11999,514550,7905.48
11999,543779,7905.48
11999,573491,7908.17
11999,602964,7908.17
11999,631931,7907.07
11999,661238,7907.07
11999,690468,7907.19
11999,719785,7907.19
11999,749991,7908.04
11999,779488,7908.04
11999,808457,7908.04
11999,838129,7907.69
11999,867319,7907.69
11999,896683,7907.04
11999,926055,7907.04
